douban_id,imdb_id,Title,Year,Directors,Actors,Genres,Country,Runtime,YourRating_douban,YourRating_imdb,DateRated_First,DateRated_douban,DateRated_imdb,PublicRating_douban,Votes_douban,PublicRating_imdb,Votes_imdb,URL_douban,URL_imdb
1292275.0,tt0130827,罗拉快跑,1998,汤姆·提克威,"弗朗卡·波滕特, 莫里兹·布雷多, 赫伯特·克瑙普","动作, 惊悚, 犯罪",德国,80.0,4.0,8.0,2018-02-28,2018-02-28,2018-03-05,8.1,261093.0,7.6,214523.0,https://movie.douban.com/subject/1292275/,https://www.imdb.com/title/tt0130827/
1304648.0,tt0133028,自梳,1997,张之亮,"刘嘉玲, 杨采妮, 归亚蕾","剧情, 爱情, 同性",中国香港,117.0,3.0,6.0,2024-05-19,2024-05-19,2025-08-16,8.7,69641.0,7.4,621.0,https://movie.douban.com/subject/1304648/,https://www.imdb.com/title/tt0133028/
1291843.0,tt0133093,黑客帝国,1999,"莉莉·沃卓斯基, 拉娜·沃卓斯基","基努·里维斯, 劳伦斯·菲什伯恩, 凯瑞-安·莫斯","动作, 科幻",美国,136.0,5.0,10.0,2017-06-25,2017-06-25,2017-09-01,9.1,925928.0,8.7,2177799.0,https://movie.douban.com/subject/1291843/,https://www.imdb.com/title/tt0133093/
1294140.0,tt0137439,秋天的故事,1998,埃里克·侯麦,"玛丽·里维埃, 碧翠丝·罗曼德, 艾莉西亚·波特尔","剧情, 爱情",法国,112.0,4.0,8.0,2019-08-22,2019-08-22,2019-10-04,8.5,61959.0,7.4,6728.0,https://movie.douban.com/subject/1294140/,https://www.imdb.com/title/tt0137439/
1292000.0,tt0137523,搏击俱乐部,1999,大卫·芬奇,"爱德华·诺顿, 布拉德·皮特, 海伦娜·伯翰·卡特","剧情, 动作, 悬疑",美国,139.0,4.0,9.0,2017-08-13,2017-08-13,2017-08-15,9.0,944590.0,8.8,2500819.0,https://movie.douban.com/subject/1292000/,https://www.imdb.com/title/tt0137523/
1300220.0,tt0138097,莎翁情史,1998,约翰·马登,"约瑟夫·费因斯, 格温妮斯·帕特洛, 杰弗里·拉什","剧情, 喜剧, 爱情",英国 美国,123.0,3.0,7.0,2018-10-31,2018-10-31,2019-01-03,7.3,84653.0,7.1,239741.0,https://movie.douban.com/subject/1300220/,https://www.imdb.com/title/tt0138097/
nan,tt0139774,Dragon Ball GT,1996,,,"Animation, Action, Adventure",,24.0,,8.0,2023-02-28,,2023-02-28,,,6.8,31333.0,,https://www.imdb.com/title/tt0139774/
1292660.0,tt0140352,惊曝内幕,1999,迈克尔·曼,"阿尔·帕西诺, 罗素·克劳, 克里斯托弗·普卢默","剧情, 惊悚, 传记",美国,157.0,3.0,6.0,2024-06-06,2024-06-06,2025-08-16,8.2,26915.0,7.8,188127.0,https://movie.douban.com/subject/1292660/,https://www.imdb.com/title/tt0140352/
1292218.0,tt0140888,中央车站,1998,沃尔特·塞勒斯,"费尔南达·蒙特内格罗, 文尼西斯·狄·奥利维拉, 马里利娅·佩拉",剧情,巴西 法国,110.0,4.0,8.0,2021-11-04,2021-11-04,2022-07-24,8.7,119282.0,8.0,48580.0,https://movie.douban.com/subject/1292218/,https://www.imdb.com/title/tt0140888/
1291851.0,tt0144020,小武,1998,贾樟柯,"王宏伟, 郝鸿建, 左百韬",剧情,中国香港 中国大陆,110.0,4.0,8.0,2022-12-07,2022-12-07,2023-02-28,8.6,162465.0,7.4,3654.0,https://movie.douban.com/subject/1291851/,https://www.imdb.com/title/tt0144020/
1301715.0,tt0144084,美国精神病人,2000,玛丽·哈伦,"克里斯蒂安·贝尔, 贾斯汀·塞洛克斯, 乔什·卢卡斯","剧情, 恐怖, 犯罪",美国 加拿大,102.0,3.0,6.0,2024-05-05,2024-05-05,2025-08-16,7.9,135441.0,7.6,794105.0,https://movie.douban.com/subject/1301715/,https://www.imdb.com/title/tt0144084/
1306612.0,tt0145487,蜘蛛侠,2002,山姆·雷米,"托比·马奎尔, 威廉·达福, 克尔斯滕·邓斯特","动作, 科幻, 冒险",美国,121.0,3.0,6.0,2018-01-31,2018-01-31,2025-08-16,8.1,408978.0,7.4,934602.0,https://movie.douban.com/subject/1306612/,https://www.imdb.com/title/tt0145487/
1292371.0,tt0146271,四月物语,1998,岩井俊二,"松隆子, 田边诚一, 藤井香织",爱情,日本,67.0,4.0,8.0,2024-09-29,2024-09-29,2025-08-16,8.3,231437.0,7.1,4550.0,https://movie.douban.com/subject/1292371/,https://www.imdb.com/title/tt0146271/
1292908.0,tt0154420,家宴,1998,托马斯·温特伯格,"乌尔里奇·汤姆森, 赫宁·莫里岑, 托玛斯·博·拉森",剧情,丹麦 瑞典,101.0,4.0,8.0,2025-03-08,2025-03-08,2025-08-16,8.4,11177.0,8.0,98457.0,https://movie.douban.com/subject/1292908/,https://www.imdb.com/title/tt0154420/
1397546.0,tt0154506,追随,1998,克里斯托弗·诺兰,"杰里米·西奥伯德, 亚历克斯·霍, 露西·拉塞尔","悬疑, 惊悚, 犯罪",英国,69.0,5.0,10.0,2017-09-04,2017-09-04,2017-09-05,8.9,199488.0,7.4,107055.0,https://movie.douban.com/subject/1397546/,https://www.imdb.com/title/tt0154506/
1303451.0,tt0156587,海上花,1998,侯孝贤,"梁朝伟, 羽田美智子, 刘嘉玲",剧情,中国台湾 日本,113.0,3.0,6.0,2024-10-21,2024-10-21,2025-08-16,8.2,90403.0,7.3,4420.0,https://movie.douban.com/subject/1303451/,https://www.imdb.com/title/tt0156587/
1293455.0,tt0156794,永恒和一日,1998,西奥·安哲罗普洛斯,"布鲁诺·冈茨, 伊莎贝拉·雷纳德, 法布里齐奥·本蒂沃利奥",剧情,法国 意大利 希腊 德国,137.0,5.0,10.0,2023-02-24,2023-02-24,2023-02-28,9.1,50551.0,7.9,15553.0,https://movie.douban.com/subject/1293455/,https://www.imdb.com/title/tt0156794/
1395091.0,tt0156887,未麻的部屋,1997,今敏,"岩男润子, 松本梨香, 辻亲八","剧情, 动画, 悬疑",日本,81.0,4.0,8.0,2019-08-24,2019-08-24,2019-10-04,9.1,409996.0,8.0,110745.0,https://movie.douban.com/subject/1395091/,https://www.imdb.com/title/tt0156887/
1307332.0,tt0159365,冷山,2003,安东尼·明格拉,"裘德·洛, 妮可·基德曼, 蕾妮·齐薇格","剧情, 爱情, 战争",英国 意大利 罗马尼亚 美国,154.0,4.0,8.0,2019-03-21,2019-03-21,2019-05-30,8.2,147071.0,7.2,161421.0,https://movie.douban.com/subject/1307332/,https://www.imdb.com/title/tt0159365/
1298653.0,tt0162222,荒岛余生,2000,罗伯特·泽米吉斯,"汤姆·汉克斯, 海伦·亨特, 克里斯·诺斯","剧情, 冒险",美国,143.0,4.0,8.0,2019-06-01,2019-06-01,2019-07-25,8.6,296428.0,7.8,672014.0,https://movie.douban.com/subject/1298653/,https://www.imdb.com/title/tt0162222/
1295253.0,tt0163651,美国派,1999,"克里斯·韦兹, 保罗·韦兹","贾森·比格斯, 克里斯·克莱因, 西恩·威廉·斯科特","喜剧, 爱情",美国,95.0,3.0,6.0,2024-06-08,2024-06-08,2025-08-16,7.4,93567.0,7.0,456419.0,https://movie.douban.com/subject/1295253/,https://www.imdb.com/title/tt0163651/
1295469.0,tt0165499,风云雄霸天下,1998,刘伟强,"郑伊健, 郭富城, 千叶真一","剧情, 动作, 奇幻",中国香港 中国大陆,128.0,4.0,7.0,2017-08-23,2017-08-23,2023-02-28,7.1,87807.0,6.3,4266.0,https://movie.douban.com/subject/1295469/,https://www.imdb.com/title/tt0165499/
1292217.0,tt0166924,穆赫兰道,2001,大卫·林奇,"娜奥米·沃茨, 劳拉·哈灵, 安·米勒","剧情, 悬疑, 惊悚",法国 美国,147.0,4.0,9.0,2017-06-25,2017-06-25,2017-08-15,8.4,493403.0,7.9,412452.0,https://movie.douban.com/subject/1292217/,https://www.imdb.com/title/tt0166924/
1291552.0,tt0167260,指环王3：王者无敌,2003,彼得·杰克逊,"伊利亚·伍德, 西恩·奥斯汀, 维果·莫腾森","剧情, 动作, 奇幻",美国 新西兰,201.0,5.0,8.0,2018-05-07,2018-05-07,2018-06-12,9.3,887809.0,9.0,2099304.0,https://movie.douban.com/subject/1291552/,https://www.imdb.com/title/tt0167260/
1291572.0,tt0167261,指环王2：双塔奇兵,2002,彼得·杰克逊,"伊利亚·伍德, 西恩·奥斯汀, 多米尼克·莫纳汉","剧情, 动作, 奇幻",美国 新西兰,179.0,4.0,8.0,2018-04-18,2018-04-18,2018-06-12,9.2,835531.0,8.8,1893452.0,https://movie.douban.com/subject/1291572/,https://www.imdb.com/title/tt0167261/
1297630.0,tt0167404,第六感,1999,M·奈特·沙马兰,"布鲁斯·威利斯, 海利·乔·奥斯蒙, 托妮·科莱特","剧情, 悬疑, 惊悚",美国,107.0,4.0,9.0,2017-12-20,2017-12-20,2017-12-20,8.9,621557.0,8.2,1110006.0,https://movie.douban.com/subject/1297630/,https://www.imdb.com/title/tt0167404/
1291562.0,tt0168629,黑暗中的舞者,2000,拉斯·冯·提尔,"比约克, 凯瑟琳·德纳芙, 大卫·摩斯","剧情, 歌舞",丹麦 德国 荷兰 意大利 美国 英国 法国 瑞典 芬兰 冰岛 阿根廷 挪威 中国台湾 比利时,135.0,4.0,8.0,2024-05-07,2024-05-07,2025-08-16,8.2,85832.0,7.9,121520.0,https://movie.douban.com/subject/1291562/,https://www.imdb.com/title/tt0168629/
1292062.0,tt0169547,美国丽人,1999,萨姆·门德斯,"凯文·史派西, 安妮特·贝宁, 索拉·伯奇","剧情, 爱情, 家庭",美国,122.0,4.0,8.0,2018-02-20,2018-02-20,2018-02-27,8.6,354298.0,8.3,1257312.0,https://movie.douban.com/subject/1292062/,https://www.imdb.com/title/tt0169547/
1307679.0,tt0169929,不夜城,1998,李志毅,"金城武, 山本未来, 椎名桔平","剧情, 爱情",中国香港 日本,122.0,5.0,8.0,2018-12-31,2018-12-31,2019-01-03,8.2,31160.0,6.9,781.0,https://movie.douban.com/subject/1307679/,https://www.imdb.com/title/tt0169929/
1293530.0,tt0172495,角斗士,2000,雷德利·斯科特,"罗素·克劳, 华金·菲尼克斯, 康妮·尼尔森","剧情, 动作, 冒险",美国 英国 马耳他 摩洛哥,155.0,5.0,10.0,2020-01-01,2020-01-01,2022-07-24,8.6,254320.0,8.5,1784761.0,https://movie.douban.com/subject/1293530/,https://www.imdb.com/title/tt0172495/
1293564.0,tt0175880,木兰花,1999,保罗·托马斯·安德森,"朱丽安·摩尔, 威廉·H·梅西, 约翰·C·赖利",剧情,美国,188.0,5.0,10.0,2024-10-20,2024-10-20,2025-08-16,8.1,35702.0,8.0,340305.0,https://movie.douban.com/subject/1293564/,https://www.imdb.com/title/tt0175880/
1292270.0,tt0180093,梦之安魂曲,2000,达伦·阿伦诺夫斯基,"艾伦·伯斯汀, 杰瑞德·莱托, 詹妮弗·康纳利",剧情,美国,102.0,4.0,8.0,2018-09-17,2018-09-17,2019-01-03,8.8,216092.0,8.3,947767.0,https://movie.douban.com/subject/1292270/,https://www.imdb.com/title/tt0180093/
1297260.0,tt0181316,笨贼妙探,1999,莱斯·梅菲尔德,"马丁·劳伦斯, 卢克·威尔逊, 彼得·格林","喜剧, 动作, 犯罪",德国 美国,93.0,3.0,6.0,2024-09-26,2024-09-26,2025-08-16,7.7,30469.0,6.4,92369.0,https://movie.douban.com/subject/1297260/,https://www.imdb.com/title/tt0181316/
1297689.0,tt0181689,少数派报告,2002,史蒂文·斯皮尔伯格,"汤姆·克鲁斯, 科林·法瑞尔, 马克斯·冯·叙多夫","科幻, 惊悚, 犯罪",美国,145.0,3.0,6.0,2021-03-07,2021-03-07,2022-07-24,7.9,184332.0,7.6,607517.0,https://movie.douban.com/subject/1297689/,https://www.imdb.com/title/tt0181689/
1299235.0,tt0181865,毒品网络,2000,史蒂文·索德伯格,"迈克尔·道格拉斯, 本尼西奥·德尔·托罗, 唐·钱德尔","剧情, 惊悚, 犯罪",德国 美国,147.0,3.0,6.0,2024-06-10,2024-06-10,2025-08-16,7.6,15700.0,7.5,226402.0,https://movie.douban.com/subject/1299235/,https://www.imdb.com/title/tt0181865/
1303246.0,tt0183649,狙击电话亭,2002,乔·舒马赫,"科林·法瑞尔, 基弗·萨瑟兰, 福里斯特·惠特克","惊悚, 犯罪",美国,81.0,4.0,8.0,2018-03-07,2018-03-07,2023-02-28,7.9,206478.0,7.1,296505.0,https://movie.douban.com/subject/1303246/,https://www.imdb.com/title/tt0183649/
1291937.0,tt0185125,关于我母亲的一切,1999,佩德罗·阿莫多瓦,"塞西莉亚·罗特, 玛丽萨·帕雷德斯, 坎德拉·佩尼亚",剧情,西班牙 法国,101.0,4.0,8.0,2021-07-16,2021-07-16,2022-07-24,8.5,78457.0,7.8,107621.0,https://movie.douban.com/subject/1291937/,https://www.imdb.com/title/tt0185125/
1307847.0,tt0185906,兄弟连,2001,"大卫·弗兰科尔, 米凯尔·萨洛门, 汤姆·汉克斯, 大卫·李兰特, 理查德·隆克瑞恩, 大卫·努特尔, 菲尔·奥尔登·罗宾森, 托尼·杜","戴米恩·路易斯, 唐尼·沃尔伯格, 朗·里维斯顿","剧情, 动作, 历史",美国 英国,60.0,4.0,8.0,2018-12-29,2018-12-29,2025-08-16,9.6,135878.0,9.4,569512.0,https://movie.douban.com/subject/1307847/,https://www.imdb.com/title/tt0185906/
1294183.0,tt0186151,黑洞频率,2000,格里高利·霍布里特,"丹尼斯·奎德, 吉姆·卡维泽, 肖恩·多伊尔","科幻, 悬疑, 犯罪",美国,118.0,3.0,7.0,2019-07-07,2019-07-07,2019-07-25,8.4,137392.0,7.4,120694.0,https://movie.douban.com/subject/1294183/,https://www.imdb.com/title/tt0186151/
1291857.0,tt0186508,乐士浮生录,1999,维姆·文德斯,"Octavio Calderon, Joachim Cooder, 莱·库德","纪录片, 音乐",德国 美国 英国 法国 古巴,105.0,3.0,6.0,2024-06-15,2024-06-15,2025-08-16,9.0,15526.0,7.6,21574.0,https://movie.douban.com/subject/1291857/,https://www.imdb.com/title/tt0186508/
1302425.0,tt0188766,喜剧之王,1999,"周星驰, 李力持","周星驰, 张柏芝, 莫文蔚","剧情, 喜剧, 爱情",中国香港,89.0,4.0,7.0,2017-08-21,2017-08-21,2023-02-28,8.8,1070058.0,7.2,8476.0,https://movie.douban.com/subject/1302425/,https://www.imdb.com/title/tt0188766/
1323746.0,tt0189219,小城之春,1948,费穆,"李纬, 韦伟, 石羽","剧情, 爱情",中国大陆,98.0,5.0,10.0,2021-10-04,2021-10-04,2022-07-24,8.7,70142.0,7.3,3581.0,https://movie.douban.com/subject/1323746/,https://www.imdb.com/title/tt0189219/
1301168.0,tt0190332,卧虎藏龙,2000,李安,"周润发, 杨紫琼, 章子怡","剧情, 爱情, 武侠",中国台湾 中国香港 美国 中国大陆,120.0,5.0,9.0,2017-10-07,2017-10-07,2017-12-29,8.4,533336.0,7.9,289801.0,https://movie.douban.com/subject/1301168/,https://www.imdb.com/title/tt0190332/
1302210.0,tt0195256,神女,1934,吴永刚,"阮玲玉, 黎铿, 章志直",剧情,中国大陆,85.0,4.0,8.0,2023-09-10,2023-09-10,2023-09-24,9.1,45073.0,7.7,2683.0,https://movie.douban.com/subject/1302210/,https://www.imdb.com/title/tt0195256/
1293050.0,tt0195685,永不妥协,2000,史蒂文·索德伯格,"朱莉娅·罗伯茨, 大卫·布里斯宾, 阿尔伯特·芬尼","剧情, 传记",美国,131.0,3.0,7.0,2019-05-25,2019-05-25,2019-05-30,8.5,109965.0,7.5,236739.0,https://movie.douban.com/subject/1293050/,https://www.imdb.com/title/tt0195685/
1300300.0,tt0195714,死神来了,2000,黄毅瑜,"戴文·萨瓦, 艾丽·拉特, 科尔·史密斯","惊悚, 恐怖",美国 加拿大,98.0,3.0,7.0,2017-08-13,2017-08-13,2023-02-28,7.9,374559.0,6.7,320632.0,https://movie.douban.com/subject/1300300/,https://www.imdb.com/title/tt0195714/
1291579.0,tt0198781,怪兽电力公司,2001,"彼特·道格特, 大卫·西尔弗曼, 李·昂克里奇","约翰·古德曼, 比利·克里斯托, 玛丽·吉布斯","喜剧, 动画, 儿童",美国,92.0,4.0,8.0,2018-07-11,2018-07-11,2019-10-04,8.8,752533.0,8.1,1039674.0,https://movie.douban.com/subject/1291579/,https://www.imdb.com/title/tt0198781/
1293359.0,tt0199683,菊次郎的夏天,1999,北野武,"北野武, 关口雄介, 岸本加世子","剧情, 喜剧",日本,122.0,4.0,8.0,2018-03-11,2018-03-11,2018-09-28,8.9,660933.0,7.7,23133.0,https://movie.douban.com/subject/1293359/,https://www.imdb.com/title/tt0199683/
1456579.0,tt0206512,海绵宝宝 第一季,1999,Alan Smart,"汤姆·肯尼, Bill Fagerbakke, Rodger Bumpass","喜剧, 动画, 家庭",美国,23.0,4.0,9.0,2017-08-21,2017-08-21,2023-02-28,9.5,77420.0,8.2,120824.0,https://movie.douban.com/subject/1456579/,https://www.imdb.com/title/tt0206512/
1438760.0,tt0206518,东京爱情故事,1991,"永山耕三, 本间欧彦","铃木保奈美, 织田裕二, 江口洋介",爱情,日本,45.0,4.0,8.0,2025-07-07,2025-07-07,2025-08-16,9.3,178284.0,8.4,1105.0,https://movie.douban.com/subject/1438760/,https://www.imdb.com/title/tt0206518/
1478064.0,tt0206634,人类之子,2006,阿方索·卡隆,"克里夫·欧文, 朱丽安·摩尔, 迈克尔·凯恩","剧情, 动作, 科幻",美国 英国 日本 墨西哥,109.0,5.0,10.0,2023-07-16,2023-07-16,2023-09-24,7.6,92499.0,7.9,552360.0,https://movie.douban.com/subject/1478064/,https://www.imdb.com/title/tt0206634/
1301171.0,tt0208092,偷拐抢骗,2000,盖·里奇,"本尼西奥·德尔·托罗, 丹尼斯·法里纳, 维尼·琼斯","喜剧, 犯罪",英国 美国,102.0,4.0,8.0,2023-07-26,2023-08-20,2023-07-26,8.5,208664.0,8.2,953817.0,https://movie.douban.com/subject/1301171/,https://www.imdb.com/title/tt0208092/
1304447.0,tt0209144,记忆碎片,2000,克里斯托弗·诺兰,"盖·皮尔斯, 凯瑞-安·莫斯, 乔·潘托里亚诺","剧情, 悬疑, 惊悚",美国,113.0,5.0,10.0,2017-08-21,2017-08-21,2017-08-21,8.7,657175.0,8.4,1393013.0,https://movie.douban.com/subject/1304447/,https://www.imdb.com/title/tt0209144/
1294963.0,tt0209189,一个都不能少,1999,张艺谋,"魏敏芝, 张慧科, 田正达",剧情,中国大陆,106.0,4.0,8.0,2023-04-29,2023-04-29,2025-08-16,7.8,142158.0,7.7,9669.0,https://movie.douban.com/subject/1294963/,https://www.imdb.com/title/tt0209189/
1970134.0,tt0210418,数码宝贝,1999,"角铜博之, 芝田浩树, 川田武范, 今村隆宽, 今泽哲男, 早川启二, 志水淳儿, 吉泽孝男, 小坂春女, 中村哲治, 细田守","藤田淑子, 风间勇刀, 水谷优子","动作, 动画, 惊悚",日本,24.0,4.0,8.0,2017-08-21,2017-08-21,2025-08-16,9.5,141375.0,7.4,24398.0,https://movie.douban.com/subject/1970134/,https://www.imdb.com/title/tt0210418/
1307766.0,tt0210916,那山那人那狗,1999,霍建起,"滕汝骏, 刘烨, 赵秀丽","剧情, 家庭",中国大陆,93.0,4.0,8.0,2023-06-21,2023-06-21,2025-08-16,8.8,146738.0,7.8,1940.0,https://movie.douban.com/subject/1307766/,https://www.imdb.com/title/tt0210916/
1292215.0,tt0211915,天使爱美丽,2001,让-皮埃尔·热内,"奥黛丽·塔图, 马修·卡索维茨, 吕菲斯","剧情, 喜剧, 爱情",法国 德国,122.0,4.0,8.0,2017-07-05,2017-07-05,2017-08-15,8.7,1008447.0,8.3,823743.0,https://movie.douban.com/subject/1292215/,https://www.imdb.com/title/tt0211915/
1291555.0,tt0212712,2046,2004,王家卫,"梁朝伟, 章子怡, 王菲","剧情, 爱情, 奇幻",中国香港 中国大陆 法国 意大利 德国,129.0,3.0,8.0,2018-09-09,2018-09-09,2019-01-03,7.7,255842.0,7.4,64378.0,https://movie.douban.com/subject/1291555/,https://www.imdb.com/title/tt0212712/
1302827.0,tt0212720,人工智能,2001,史蒂文·斯皮尔伯格,"海利·乔·奥斯蒙, 弗兰西丝·奥康纳, 山姆·洛巴兹","剧情, 科幻",美国 英国,146.0,5.0,8.0,2017-10-29,2017-10-29,2023-02-28,8.7,491889.0,7.2,333164.0,https://movie.douban.com/subject/1302827/,https://www.imdb.com/title/tt0212720/
1292402.0,tt0213847,西西里的美丽传说,2000,朱塞佩·托纳多雷,"莫妮卡·贝鲁奇, 朱塞佩·苏尔法罗, Luciano Federico","剧情, 情色, 战争",意大利 美国,108.0,4.0,8.0,2017-08-05,2017-08-05,2017-08-15,8.9,1071809.0,7.4,121097.0,https://movie.douban.com/subject/1292402/,https://www.imdb.com/title/tt0213847/
24710121.0,tt0214341,龙珠Z(美版),1996,西尾大介,"肖恩·施梅尔, Terry Klassen, 克里斯托弗·萨巴特","剧情, 喜剧, 动画",美国 日本,24.0,5.0,10.0,2017-08-18,2025-08-16,2017-08-18,8.5,259.0,8.8,165723.0,https://movie.douban.com/subject/24710121/,https://www.imdb.com/title/tt0214341/
1301726.0,tt0215750,兵临城下,2001,让-雅克·阿诺,"裘德·洛, 艾德·哈里斯, 蕾切尔·薇兹","剧情, 历史, 战争",爱尔兰 英国 法国 德国 美国,131.0,3.0,7.0,2023-12-12,2023-12-12,2024-04-12,8.4,207417.0,7.5,287930.0,https://movie.douban.com/subject/1301726/,https://www.imdb.com/title/tt0215750/
1298898.0,tt0216165,暗战,1999,杜琪峰,"刘德华, 刘青云, 蒙嘉慧","剧情, 动作, 犯罪",中国香港,93.0,4.0,7.0,2019-02-16,2019-02-16,2023-02-28,8.6,274001.0,7.3,6864.0,https://movie.douban.com/subject/1298898/,https://www.imdb.com/title/tt0216165/
1308685.0,tt0217862,烟花,1995,岩井俊二,"山崎裕太, 奥菜惠, 反田孝幸","剧情, 儿童",日本,45.0,4.0,8.0,2022-10-23,2022-10-23,2025-08-16,8.3,37405.0,7.0,807.0,https://movie.douban.com/subject/1308685/,https://www.imdb.com/title/tt0217862/
1465037.0,tt0220204,樱桃小丸子,1990,"芝山努, 棚桥一德, 楠叶宏三, 佐藤龙雄, 高木淳, 高松信司, 小林常夫, 宫下新平, 片渊须直, 西田健一","鳕子, 水谷优子, 一龙斋贞友","剧情, 喜剧, 动画",日本,24.0,4.0,7.0,2017-08-21,2017-08-21,2023-02-28,9.2,108153.0,8.0,724.0,https://movie.douban.com/subject/1465037/,https://www.imdb.com/title/tt0220204/
1300741.0,tt0220644,枪火,1999,杜琪峰,"吴镇宇, 任达华, 黄秋生","剧情, 动作, 犯罪",中国香港,84.0,3.0,6.0,2024-05-22,2024-05-22,2025-08-16,8.8,256290.0,7.5,6518.0,https://movie.douban.com/subject/1300741/,https://www.imdb.com/title/tt0220644/
1304141.0,tt0234215,黑客帝国2：重装上阵,2003,"拉娜·沃卓斯基, 莉莉·沃卓斯基","基努·里维斯, 劳伦斯·菲什伯恩, 凯瑞-安·莫斯","动作, 科幻",美国,138.0,5.0,8.0,2019-09-07,2019-09-07,2023-02-28,8.7,446511.0,7.2,656557.0,https://movie.douban.com/subject/1304141/,https://www.imdb.com/title/tt0234215/
1299661.0,tt0234837,苏州河,2000,娄烨,"周迅, 贾宏声, 华仲凯","剧情, 爱情",中国大陆 德国,83.0,4.0,8.0,2021-05-21,2021-05-21,2022-07-24,8.2,276487.0,7.4,7999.0,https://movie.douban.com/subject/1299661/,https://www.imdb.com/title/tt0234837/
1294007.0,tt0235060,我的父亲母亲,1999,张艺谋,"章子怡, 郑昊, 孙红雷","剧情, 爱情",中国大陆,89.0,4.0,8.0,2021-10-10,2021-10-10,2022-07-24,8.2,152253.0,7.7,14320.0,https://movie.douban.com/subject/1294007/,https://www.imdb.com/title/tt0235060/
1295038.0,tt0241527,哈利·波特与魔法石,2001,克里斯·哥伦布,"丹尼尔·雷德克里夫, 艾玛·沃森, 鲁伯特·格林特","奇幻, 冒险",美国 英国,152.0,3.0,7.0,2018-03-31,2018-03-31,2018-06-12,9.2,1377756.0,7.7,914266.0,https://movie.douban.com/subject/1295038/,https://www.imdb.com/title/tt0241527/
1302467.0,tt0242653,黑客帝国3：矩阵革命,2003,"拉娜·沃卓斯基, 莉莉·沃卓斯基","基努·里维斯, 劳伦斯·菲什伯恩, 凯瑞-安·莫斯","动作, 科幻",美国,129.0,5.0,9.0,2017-10-31,2017-10-31,2019-10-04,8.8,488235.0,6.7,564472.0,https://movie.douban.com/subject/1302467/,https://www.imdb.com/title/tt0242653/
1306032.0,tt0243133,缺席的人,2001,乔尔·科恩,"比利·鲍伯·松顿, 弗兰西斯·麦克多蒙德, 迈克尔·巴达鲁科","剧情, 犯罪",美国 英国,116.0,5.0,8.0,2019-08-07,2019-08-07,2019-10-04,8.2,30281.0,7.5,118508.0,https://movie.douban.com/subject/1306032/,https://www.imdb.com/title/tt0243133/
3868335.0,tt0243694,数码宝贝2,2000,角铜博之,"木内玲子, 夏树莉绪, 浦和惠","动画, 奇幻, 冒险",日本,30.0,4.0,8.0,2017-08-21,2017-08-21,2023-02-28,8.2,26569.0,7.4,2404.0,https://movie.douban.com/subject/3868335/,https://www.imdb.com/title/tt0243694/
1292434.0,tt0244316,一一,2000,杨德昌,"吴念真, 李凯莉, 金燕玲","剧情, 爱情, 家庭",中国台湾 日本,173.0,5.0,10.0,2018-08-28,2018-08-28,2019-01-03,9.1,478786.0,8.1,31188.0,https://movie.douban.com/subject/1292434/,https://www.imdb.com/title/tt0244316/
1291561.0,tt0245429,千与千寻,2001,宫崎骏,"柊瑠美, 入野自由, 夏木真理","剧情, 动画, 奇幻",日本,124.0,4.0,9.0,2017-08-17,2017-08-21,2017-08-17,9.4,2472614.0,8.6,925059.0,https://movie.douban.com/subject/1291561/,https://www.imdb.com/title/tt0245429/
1291858.0,tt0245929,鬼子来了,2000,姜文,"姜文, 香川照之, 袁丁","剧情, 喜剧",中国大陆,139.0,5.0,10.0,2017-08-20,2017-08-20,2019-10-04,9.3,697801.0,8.2,9133.0,https://movie.douban.com/subject/1291858/,https://www.imdb.com/title/tt0245929/
1303145.0,tt0247613,薄荷糖,1999,李沧东,"薛景求, 文素利, 金汝珍",剧情,韩国 日本,129.0,5.0,9.0,2022-12-20,2022-12-20,2023-02-28,8.6,106923.0,7.6,11863.0,https://movie.douban.com/subject/1303145/,https://www.imdb.com/title/tt0247613/
1296736.0,tt0253474,钢琴家,2002,罗曼·波兰斯基,"阿德里安·布罗迪, 托马斯·克莱舒曼, 艾米莉娅·福克斯","剧情, 音乐, 传记",英国 法国 波兰 德国 美国,150.0,5.0,10.0,2018-02-21,2018-02-21,2018-02-27,9.3,728745.0,8.5,979256.0,https://movie.douban.com/subject/1296736/,https://www.imdb.com/title/tt0253474/
